section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
25155,AFAM,118D,01,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
25159,AFAM,118D,02,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25163,AFAM,118D,03,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
25167,AFAM,118D,04,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
25740,AFAM,118D,05,GRADUATE STUDENTS ONLY,T 4.30-5.20,T 4:30pm-5:20pm,,T 4:30pm-5:20pm,"{'Tuesday': ('16:30', '17:20', '')}"
25838,AFAM,118D,06,Discussion Section,,,,,{}
25842,AFAM,118D,07,Discussion Section,,,,,{}
25846,AFAM,118D,08,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
25850,AFAM,118D,09,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
25854,AFAM,118D,10,Discussion Section,,,,,{}
25858,AFAM,118D,11,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25862,AFAM,118D,12,Discussion Section,,,,,{}
25866,AFAM,118D,13,Discussion Section,,,,,{}
25971,AFAM,118D,14,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26005,AFAM,118D,15,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25309,AFAM,172D,01,Discussion Section,M 10.30-11.20,M 10:30am-11:20am,,M 10:30am-11:20am,"{'Monday': ('10:30', '11:20', '')}"
25311,AFAM,172D,02,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
25313,AFAM,172D,03,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
25315,AFAM,172D,04,Discussion Section,,,,,{}
25317,AFAM,172D,05,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
25319,AFAM,172D,06,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25321,AFAM,172D,07,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
25323,AFAM,172D,08,Discussion Section,,,,,{}
25738,AFAM,485D,01,Discussion Section,,,,,{}
25415,AFST,335D,01,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25418,AFST,335D,02,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25421,AFST,335D,03,Discussion Section,,,,,{}
25424,AFST,335D,04,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25427,AFST,335D,05,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
25430,AFST,335D,06,Discussion Section,,,,,{}
25699,AMST,197D,01,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
25703,AMST,197D,02,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
25979,AMST,197D,03,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25983,AMST,197D,04,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25987,AMST,197D,05,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25991,AMST,197D,06,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25995,AMST,197D,07,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26049,AMST,197D,08,Discussion Section,,,,,{}
26469,AMST,197D,09,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
26473,AMST,197D,10,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26606,AMST,197D,11,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
25287,AMST,236D,01,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25291,AMST,236D,02,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25295,AMST,236D,03,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25299,AMST,236D,04,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25690,ANTH,110D,01,Discussion section,M 10.30-11.20,M 10:30am-11:20am,,M 10:30am-11:20am,"{'Monday': ('10:30', '11:20', '')}"
25691,ANTH,110D,02,Discussion section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
25692,ANTH,110D,03,Discussion section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25693,ANTH,110D,04,Discussion section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
26456,ANTH,110D,05,Discussion section,M 10.30-11.20,M 10:30am-11:20am,,M 10:30am-11:20am,"{'Monday': ('10:30', '11:20', '')}"
26457,ANTH,110D,06,Discussion section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
25460,ANTH,116D,01,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25461,ANTH,116D,02,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25462,ANTH,116D,03,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25463,ANTH,116D,04,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
26441,ANTH,116D,05,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
26442,ANTH,116D,06,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
25682,ANTH,223D,01,Discussion Section,,,,,{}
25684,ANTH,223D,02,Discussion Section,,,,,{}
25686,ANTH,223D,03,Discussion Section,,,,,{}
25688,ANTH,223D,04,Discussion Section,,,,,{}
25683,ARCG,228D,01,Discussion Section,,,,,{}
25685,ARCG,228D,02,Discussion Section,,,,,{}
25687,ARCG,228D,03,Discussion Section,,,,,{}
25689,ARCG,228D,04,Discussion Section,,,,,{}
25718,ARCH,271D,01,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
25722,ARCH,271D,02,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25726,ARCH,271D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26014,ARCH,271D,04,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25898,ARCH,272D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25899,ARCH,272D,02,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25900,ARCH,272D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25958,ARCH,272D,04,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
26044,ARCH,272D,05,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
26428,ARCH,272D,06,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
26556,ARCH,272D,07,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
26592,ARCH,272D,08,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25700,ARCH,280D,01,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
25704,ARCH,280D,02,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
25980,ARCH,280D,03,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25984,ARCH,280D,04,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25988,ARCH,280D,05,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25992,ARCH,280D,06,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25996,ARCH,280D,07,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26050,ARCH,280D,08,Discussion Section,,,,,{}
26470,ARCH,280D,09,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
26474,ARCH,280D,10,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26607,ARCH,280D,11,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
25804,BENG,351D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25806,BENG,351D,02,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25180,BENG,356LD,01,Discussion Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
25181,BENG,356LD,02,Discussion Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
25182,BENG,356LD,03,Discussion Section,,,,,{}
25474,BIOL,101D,01,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25475,BIOL,101D,02,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25476,BIOL,101D,03,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25477,BIOL,101D,04,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25478,BIOL,101D,05,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25479,BIOL,101D,06,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25480,BIOL,101D,07,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25481,BIOL,101D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25482,BIOL,101D,09,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25483,BIOL,101D,10,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25596,BIOL,101D,11,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
26346,BIOL,101D,12,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
26347,BIOL,101D,13,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25603,BIOL,102D,01,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25604,BIOL,102D,02,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25605,BIOL,102D,03,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25606,BIOL,102D,04,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25607,BIOL,102D,05,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25608,BIOL,102D,06,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25599,BIOL,102D,07,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25600,BIOL,102D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25601,BIOL,102D,09,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25602,BIOL,102D,10,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25609,BIOL,102D,11,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
26349,BIOL,102D,12,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
26358,BIOL,102D,13,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25484,BIOL,103D,01,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25485,BIOL,103D,02,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25486,BIOL,103D,03,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25487,BIOL,103D,04,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25488,BIOL,103D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25489,BIOL,103D,06,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25490,BIOL,103D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25491,BIOL,103D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25535,BIOL,103D,09,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25597,BIOL,103D,10,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25610,BIOL,104D,01,Discussion Section,W 9.00-9.50p,W 9:00pm-9:50pm,,W 9:00pm-9:50pm,"{'Wednesday': ('21:00', '21:50', '')}"
25611,BIOL,104D,02,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
25612,BIOL,104D,03,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25613,BIOL,104D,04,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
25614,BIOL,104D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25615,BIOL,104D,06,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25616,BIOL,104D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25617,BIOL,104D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25618,BIOL,104D,09,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25619,BIOL,104D,10,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25805,CENG,351D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25807,CENG,351D,02,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
26127,CHEM,104D,01,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26128,CHEM,104D,02,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26129,CHEM,104D,03,Discussion Section,,,,,{}
26130,CHEM,104D,04,Discussion Section,,,,,{}
26131,CHEM,104D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
26132,CHEM,104D,06,Discussion Section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
26061,CHEM,134LD,01,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
26133,CHEM,136LD,01,Lab Section,M 1.00-5.00 SCL 228,M 1:00pm-5:00pm,SCL 228,M 1:00pm-5:00pm in SCL 228,"{'Monday': ('13:00', '17:00', 'SCL 228')}"
26134,CHEM,136LD,02,Lab Section,T 1.00-5.00 SCL 228,T 1:00pm-5:00pm,SCL 228,T 1:00pm-5:00pm in SCL 228,"{'Tuesday': ('13:00', '17:00', 'SCL 228')}"
26135,CHEM,136LD,03,Lab Section,W 1.00-5.00 ONLINE,W 1:00pm-5:00pm,ONLINE,W 1:00pm-5:00pm in ONLINE,"{'Wednesday': ('13:00', '17:00', 'ONLINE')}"
26136,CHEM,136LD,04,Lab Section,Th 1.00-5.00 SCL 228,Th 1:00pm-5:00pm,SCL 228,Th 1:00pm-5:00pm in SCL 228,"{'Thursday': ('13:00', '17:00', 'SCL 228')}"
26137,CHEM,136LD,05,Lab Section,F 1.00-5.00 SCL 228,F 1:00pm-5:00pm,SCL 228,F 1:00pm-5:00pm in SCL 228,"{'Friday': ('13:00', '17:00', 'SCL 228')}"
26138,CHEM,136LD,06,Lab Section,M 1.00-5.00 ONLINE,M 1:00pm-5:00pm,ONLINE,M 1:00pm-5:00pm in ONLINE,"{'Monday': ('13:00', '17:00', 'ONLINE')}"
26139,CHEM,136LD,07,Lab Section,T 1.00-5.00 ONLINE,T 1:00pm-5:00pm,ONLINE,T 1:00pm-5:00pm in ONLINE,"{'Tuesday': ('13:00', '17:00', 'ONLINE')}"
26140,CHEM,136LD,08,Lab Section,T 1.00-5.00 ONLINE,T 1:00pm-5:00pm,ONLINE,T 1:00pm-5:00pm in ONLINE,"{'Tuesday': ('13:00', '17:00', 'ONLINE')}"
26141,CHEM,136LD,09,Lab Section,T 1.00-5.00 ONLINE,T 1:00pm-5:00pm,ONLINE,T 1:00pm-5:00pm in ONLINE,"{'Tuesday': ('13:00', '17:00', 'ONLINE')}"
26142,CHEM,136LD,10,Lab Section,W 1.00-5.00 ONLINE,W 1:00pm-5:00pm,ONLINE,W 1:00pm-5:00pm in ONLINE,"{'Wednesday': ('13:00', '17:00', 'ONLINE')}"
26143,CHEM,136LD,11,Lab Section,Th 1.00-5.00 ONLINE,Th 1:00pm-5:00pm,ONLINE,Th 1:00pm-5:00pm in ONLINE,"{'Thursday': ('13:00', '17:00', 'ONLINE')}"
26144,CHEM,136LD,12,Lab Section,Th 1.00-5.00 ONLINE,Th 1:00pm-5:00pm,ONLINE,Th 1:00pm-5:00pm in ONLINE,"{'Thursday': ('13:00', '17:00', 'ONLINE')}"
26145,CHEM,136LD,13,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26146,CHEM,136LD,14,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26147,CHEM,136LD,15,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26148,CHEM,136LD,16,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26329,CHEM,136LD,17,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26330,CHEM,136LD,18,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26062,CHEM,161D,01,Discussion Section,,,,,{}
26063,CHEM,161D,02,Discussion Section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
26066,CHEM,161D,03,Discussion Section,M 8.00-8.50p,M 8:00pm-8:50pm,,M 8:00pm-8:50pm,"{'Monday': ('20:00', '20:50', '')}"
26064,CHEM,161D,04,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26065,CHEM,161D,05,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26067,CHEM,161D,06,Discussion Section,,,,,{}
26068,CHEM,165D,01,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26069,CHEM,165D,02,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
26070,CHEM,165D,03,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26071,CHEM,165D,04,Discussion Section,W 11.35-12.25,W 11:35am-12:25am,,W 11:35am-12:25am,"{'Wednesday': ('11:35', '12:25', '')}"
26072,CHEM,165D,05,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
26073,CHEM,165D,06,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
26074,CHEM,165D,07,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
26075,CHEM,165D,08,Discussion Section,,,,,{}
26076,CHEM,165D,09,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
