section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
15741,CHEM,222LD,17,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
15742,CHEM,222LD,18,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
15743,CHEM,222LD,19,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
15744,CHEM,222LD,20,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
14813,CHEM,328D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
14814,CHEM,328D,02,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
14815,CHEM,328D,03,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
14816,CHEM,328D,04,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
14817,CHEM,330LD,01,Lab Section,M 1.00-5.00 SCL 188,M 1:00pm-5:00pm,SCL 188,M 1:00pm-5:00pm in SCL 188,"{'Monday': ('13:00', '17:00', 'SCL 188')}"
14818,CHEM,330LD,02,Lab Section,T 1.00-5.00 SCL 188,T 1:00pm-5:00pm,SCL 188,T 1:00pm-5:00pm in SCL 188,"{'Tuesday': ('13:00', '17:00', 'SCL 188')}"
14819,CHEM,330LD,03,Lab Section,W 1.00-5.00 SCL 188,W 1:00pm-5:00pm,SCL 188,W 1:00pm-5:00pm in SCL 188,"{'Wednesday': ('13:00', '17:00', 'SCL 188')}"
14820,CHEM,332D,01,Discussion Section,M 10.30-11.20 ONLINE,M 10:30am-11:20am,ONLINE,M 10:30am-11:20am in ONLINE,"{'Monday': ('10:30', '11:20', 'ONLINE')}"
14821,CHEM,332D,02,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
14822,CHEM,332D,03,Discussion Section,T 10.30-11.20 ONLINE,T 10:30am-11:20am,ONLINE,T 10:30am-11:20am in ONLINE,"{'Tuesday': ('10:30', '11:20', 'ONLINE')}"
14823,CHEM,332D,04,Discussion Section,T 8.00-8.50p ONLINE,T 8:00pm-8:50pm,ONLINE,T 8:00pm-8:50pm in ONLINE,"{'Tuesday': ('20:00', '20:50', 'ONLINE')}"
14824,CHEM,332D,05,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14825,CHEM,332D,06,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15532,CHNS,200D,01,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15536,CHNS,200D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15540,CHNS,200D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15972,CHNS,200D,04,Discussion Section,,,,,{}
15997,CHNS,200D,05,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
16115,CHNS,200D,06,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
14172,CLCV,125D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
14174,CLCV,125D,02,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14176,CLCV,125D,03,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15261,CLCV,161D,01,Discussion Section,T 9.25-10.15 ONLINE,T 9:25am-10:15am,ONLINE,T 9:25am-10:15am in ONLINE,"{'Tuesday': ('9:25', '10:15', 'ONLINE')}"
15264,CLCV,161D,02,Discussion Section,,,,,{}
15267,CLCV,161D,03,Discussion Section,T 3.30-4.20 ONLINE,T 3:30pm-4:20pm,ONLINE,T 3:30pm-4:20pm in ONLINE,"{'Tuesday': ('15:30', '16:20', 'ONLINE')}"
15270,CLCV,161D,04,Discussion Section,T 8.00-8.50p ONLINE,T 8:00pm-8:50pm,ONLINE,T 8:00pm-8:50pm in ONLINE,"{'Tuesday': ('20:00', '20:50', 'ONLINE')}"
15273,CLCV,161D,05,Discussion Section,,,,,{}
15276,CLCV,161D,06,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15279,CLCV,161D,07,Discussion Section,W 11.35-12.25 ONLINE,W 11:35am-12:25am,ONLINE,W 11:35am-12:25am in ONLINE,"{'Wednesday': ('11:35', '12:25', 'ONLINE')}"
15282,CLCV,161D,08,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15285,CLCV,161D,09,Discussion Section,W 3.30-4.20 LC 207,W 3:30pm-4:20pm,LC 207,W 3:30pm-4:20pm in LC 207,"{'Wednesday': ('15:30', '16:20', 'LC 207')}"
15288,CLCV,161D,10,Discussion Section,,,,,{}
15291,CLCV,161D,11,Discussion Section,,,,,{}
15294,CLCV,161D,12,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15297,CLCV,161D,13,Discussion Section,,,,,{}
15300,CLCV,161D,14,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15303,CLCV,161D,15,Discussion Section,,,,,{}
15306,CLCV,161D,16,Discussion Section,,,,,{}
15309,CLCV,161D,17,Discussion Section,T 10.30-11.20 ONLINE,T 10:30am-11:20am,ONLINE,T 10:30am-11:20am in ONLINE,"{'Tuesday': ('10:30', '11:20', 'ONLINE')}"
15312,CLCV,161D,18,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
15315,CLCV,161D,19,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15318,CLCV,161D,20,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
15321,CLCV,161D,21,Discussion Section,W 9.00-9.50p ONLINE,W 9:00pm-9:50pm,ONLINE,W 9:00pm-9:50pm in ONLINE,"{'Wednesday': ('21:00', '21:50', 'ONLINE')}"
15324,CLCV,161D,22,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15327,CLCV,161D,23,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15330,CLCV,161D,24,Discussion Section,,,,,{}
15333,CLCV,161D,25,Discussion Section,,,,,{}
15336,CLCV,161D,26,Discussion Section,,,,,{}
15339,CLCV,161D,27,Discussion Section,,,,,{}
15907,CLCV,161D,28,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15967,CLCV,161D,29,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
15970,CLCV,161D,30,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
15983,CLCV,161D,31,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
16113,CLCV,161D,32,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
16141,CLCV,161D,33,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
16205,CLCV,161D,34,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
14454,CLCV,219D,01,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
14457,CLCV,219D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
14460,CLCV,219D,03,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
14463,CLCV,219D,04,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
14466,CLCV,219D,05,Discussion Section,W 9.25-10.15 ONLINE,W 9:25am-10:15am,ONLINE,W 9:25am-10:15am in ONLINE,"{'Wednesday': ('9:25', '10:15', 'ONLINE')}"
14469,CLCV,219D,06,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
14885,E&EB,115D,01,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
14887,E&EB,115D,02,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
14889,E&EB,115D,03,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
14891,E&EB,115D,04,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
14893,E&EB,115D,05,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
14895,E&EB,115D,06,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
14897,E&EB,115D,07,Discussion Section,,,,,{}
15405,E&EB,220D,01,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
15407,E&EB,220D,02,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
15411,E&EB,251LD,01,Lab Section,W 1.30-4.30 ONLINE,W 1:30pm-4:30pm,ONLINE,W 1:30pm-4:30pm in ONLINE,"{'Wednesday': ('13:30', '16:30', 'ONLINE')}"
15412,E&EB,251LD,02,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
14827,E&EB,335D,01,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14829,E&EB,335D,02,Discussion Section,,,,,{}
15533,EALL,200D,01,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15537,EALL,200D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15541,EALL,200D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15973,EALL,200D,04,Discussion Section,,,,,{}
15998,EALL,200D,05,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
16116,EALL,200D,06,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15574,EALL,280D,01,Discussion Section,F 7.00-7.50p ONLINE,F 7:00pm-7:50pm,ONLINE,F 7:00pm-7:50pm in ONLINE,"{'Friday': ('19:00', '19:50', 'ONLINE')}"
15571,EALL,280D,02,Discussion Section,F 5.00-5.50 ONLINE,F 5:00pm-5:50pm,ONLINE,F 5:00pm-5:50pm in ONLINE,"{'Friday': ('17:00', '17:50', 'ONLINE')}"
15976,EALL,280D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15256,EAST,119D,01,Discussion Section,,,,,{}
15258,EAST,119D,02,Discussion Section,,,,,{}
15534,EAST,240D,01,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15538,EAST,240D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15542,EAST,240D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15974,EAST,240D,04,Discussion Section,,,,,{}
15999,EAST,240D,05,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
16117,EAST,240D,06,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15575,EAST,260D,01,Discussion Section,F 7.00-7.50p ONLINE,F 7:00pm-7:50pm,ONLINE,F 7:00pm-7:50pm in ONLINE,"{'Friday': ('19:00', '19:50', 'ONLINE')}"
15572,EAST,260D,02,Discussion Section,F 5.00-5.50 ONLINE,F 5:00pm-5:50pm,ONLINE,F 5:00pm-5:50pm in ONLINE,"{'Friday': ('17:00', '17:50', 'ONLINE')}"
15977,EAST,260D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15763,EAST,310D,01,Discussion Section,T 8.20-9.10,T 8:20am-9:10am,,T 8:20am-9:10am,"{'Tuesday': ('8:20', '9:10', '')}"
15766,EAST,310D,02,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
15769,EAST,310D,03,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
15772,EAST,310D,04,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15775,EAST,310D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15778,EAST,310D,06,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
15781,EAST,310D,07,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15784,EAST,310D,08,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
16185,EAST,310D,09,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
15117,ECON,115D,01,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
15118,ECON,115D,02,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15119,ECON,115D,03,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15120,ECON,115D,04,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15121,ECON,115D,05,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15122,ECON,115D,06,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15123,ECON,115D,07,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15124,ECON,115D,08,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15125,ECON,115D,09,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
15126,ECON,115D,10,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15127,ECON,115D,11,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
15128,ECON,115D,12,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15129,ECON,115D,13,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15130,ECON,115D,14,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15131,ECON,115D,15,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15132,ECON,115D,16,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15133,ECON,115D,17,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15134,ECON,115D,18,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15135,ECON,115D,19,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15136,ECON,115D,20,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15137,ECON,115D,21,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15138,ECON,115D,22,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15139,ECON,115D,23,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15140,ECON,115D,24,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15141,ECON,115D,25,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15142,ECON,115D,26,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15143,ECON,115D,27,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15144,ECON,115D,28,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15145,ECON,116D,01,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15146,ECON,116D,02,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15147,ECON,116D,03,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15148,ECON,116D,04,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15149,ECON,116D,05,Discussion Section,,,,,{}
15150,ECON,116D,06,Discussion Section,,,,,{}
15151,ECON,116D,07,Discussion Section,,,,,{}
15152,ECON,116D,08,Discussion Section,,,,,{}
15153,ECON,116D,09,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15154,ECON,116D,10,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15155,ECON,116D,11,Discussion Section,,,,,{}
15156,ECON,116D,12,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15642,ECON,116D,13,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15157,ECON,117D,01,Discussion Section,Th 8.20-9.10 ONLINE,Th 8:20am-9:10am,ONLINE,Th 8:20am-9:10am in ONLINE,"{'Thursday': ('8:20', '9:10', 'ONLINE')}"
15158,ECON,117D,02,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15159,ECON,117D,03,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15160,ECON,117D,04,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15161,ECON,117D,05,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15162,ECON,117D,06,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15163,ECON,117D,07,Discussion Section,F 8.20-9.10 ONLINE,F 8:20am-9:10am,ONLINE,F 8:20am-9:10am in ONLINE,"{'Friday': ('8:20', '9:10', 'ONLINE')}"
15164,ECON,117D,08,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
